pokemon,pokeball,status_effect,health_points,noise,capture_success,capture_rate
mewtwo,heavyball,NONE,95,0.0,False,0.0013035290039216337
mewtwo,heavyball,NONE,95,0.0,False,0.0012740564961803871
mewtwo,heavyball,NONE,95,0.0,False,0.0012821780687784876
mewtwo,heavyball,NONE,95,0.0,False,0.0015280349563617298
mewtwo,heavyball,NONE,95,0.0,False,0.0015220527752112366
mewtwo,heavyball,NONE,95,0.0,False,0.0016077386035577863
mewtwo,heavyball,NONE,95,0.0,False,0.0014661333041682792
mewtwo,heavyball,NONE,94,0.0,False,0.001425504453422946
mewtwo,heavyball,NONE,94,0.0,False,0.0015476792053620812
mewtwo,heavyball,NONE,94,0.0,False,0.0017366434798490424
mewtwo,heavyball,NONE,94,0.0,False,0.0017117249486918612
mewtwo,heavyball,NONE,94,0.0,False,0.0011239217321504936
mewtwo,heavyball,NONE,94,0.0,False,0.0013245507037049397
mewtwo,heavyball,NONE,94,0.0,False,0.0014381337018298684
mewtwo,heavyball,NONE,94,0.0,False,0.0016293826697133273
mewtwo,heavyball,NONE,94,0.0,False,0.0015269728035437573
mewtwo,heavyball,NONE,94,0.0,False,0.0019568381600405024
mewtwo,heavyball,NONE,93,0.0,False,0.00205492577925664
mewtwo,heavyball,NONE,93,0.0,False,0.0018089088075302184
mewtwo,heavyball,NONE,93,0.0,False,0.0016067656327282958
mewtwo,heavyball,NONE,93,0.0,False,0.0015651007524993884
mewtwo,heavyball,NONE,93,0.0,False,0.0015082227676608707
mewtwo,heavyball,NONE,93,0.0,False,0.0013694852413264754
mewtwo,heavyball,NONE,93,0.0,False,0.0013945092715286814
mewtwo,heavyball,NONE,93,0.0,False,0.0016776290550857898
mewtwo,heavyball,NONE,93,0.0,False,0.0014548946033319868
mewtwo,heavyball,NONE,93,0.0,False,0.0013685108174342527
mewtwo,heavyball,NONE,92,0.0,False,0.0013977039614472915
mewtwo,heavyball,NONE,92,0.0,False,0.0013296002666408188
mewtwo,heavyball,NONE,92,0.0,False,0.00152756514165852
mewtwo,heavyball,NONE,92,0.0,False,0.0015796653480728002
mewtwo,heavyball,NONE,92,0.0,False,0.0011990836637834935
mewtwo,heavyball,NONE,92,0.0,False,0.0012055756735333295
mewtwo,heavyball,NONE,92,0.0,False,0.0015852184262522963
mewtwo,heavyball,NONE,92,0.0,False,0.001445177979459275
mewtwo,heavyball,NONE,92,0.0,False,0.0016745787796017342
mewtwo,heavyball,NONE,92,0.0,False,0.00151847084240431
mewtwo,heavyball,NONE,91,0.0,False,0.002075993639979217
mewtwo,heavyball,NONE,91,0.0,False,0.0015819080065671565
mewtwo,heavyball,NONE,91,0.0,False,0.001215904945418142
mewtwo,heavyball,NONE,91,0.0,False,0.001713206207763594
mewtwo,heavyball,NONE,91,0.0,False,0.0016534289044900295
mewtwo,heavyball,NONE,91,0.0,False,0.0015056815019543496
mewtwo,heavyball,NONE,91,0.0,False,0.0017242374250422611
mewtwo,heavyball,NONE,91,0.0,False,0.0019363962353796983
mewtwo,heavyball,NONE,91,0.0,False,0.001558712357552145
mewtwo,heavyball,NONE,91,0.0,False,0.0013668403790354253
mewtwo,heavyball,NONE,90,0.0,False,0.0014825873858562576
mewtwo,heavyball,NONE,90,0.0,False,0.0015635697587194006
mewtwo,heavyball,NONE,90,0.0,False,0.0016342511440001577
mewtwo,heavyball,NONE,90,0.0,False,0.0020032227353230236
mewtwo,heavyball,NONE,90,0.0,False,0.0018754094148080264
mewtwo,heavyball,NONE,90,0.0,False,0.0016017164880580308
mewtwo,heavyball,NONE,90,0.0,False,0.0018586023414396235
mewtwo,heavyball,NONE,90,0.0,False,0.001609315492013183
mewtwo,heavyball,NONE,90,0.0,False,0.0017321054087955045
mewtwo,heavyball,NONE,90,0.0,False,0.0015969597192215328
mewtwo,heavyball,NONE,89,0.0,False,0.0016742315503933938
mewtwo,heavyball,NONE,89,0.0,False,0.0014005083949219072
mewtwo,heavyball,NONE,89,0.0,False,0.0011679408304348436
mewtwo,heavyball,NONE,89,0.0,False,0.0014882380856495424
mewtwo,heavyball,NONE,89,0.0,False,0.0014573498030592523
mewtwo,heavyball,NONE,89,0.0,False,0.00165153759507826
mewtwo,heavyball,NONE,89,0.0,False,0.0014945133237616744
mewtwo,heavyball,NONE,89,0.0,False,0.0015954565213714166
mewtwo,heavyball,NONE,89,0.0,False,0.0013685749257052757
mewtwo,heavyball,NONE,89,0.0,False,0.001526504444030058
mewtwo,heavyball,NONE,88,0.0,False,0.0009959875394137986
mewtwo,heavyball,NONE,88,0.0,False,0.0015709559826762964
mewtwo,heavyball,NONE,88,0.0,False,0.0015998386292824932
mewtwo,heavyball,NONE,88,0.0,False,0.0014931434027916463
mewtwo,heavyball,NONE,88,0.0,False,0.00183215300370523
mewtwo,heavyball,NONE,88,0.0,False,0.0016772049981925994
mewtwo,heavyball,NONE,88,0.0,False,0.0017039341223666277
mewtwo,heavyball,NONE,88,0.0,False,0.001469020779258761
mewtwo,heavyball,NONE,88,0.0,False,0.0014054330663708216
mewtwo,heavyball,NONE,88,0.0,False,0.0015327860900827964
mewtwo,heavyball,NONE,87,0.0,False,0.0018784866602534003
mewtwo,heavyball,NONE,87,0.0,False,0.0017397514675475238
mewtwo,heavyball,NONE,87,0.0,False,0.0012442174467591615
mewtwo,heavyball,NONE,87,0.0,False,0.0019179416929067754
mewtwo,heavyball,NONE,87,0.0,False,0.0018189054258247622
mewtwo,heavyball,NONE,87,0.0,False,0.0018900708555066245
mewtwo,heavyball,NONE,87,0.0,False,0.0013896839265702756
mewtwo,heavyball,NONE,87,0.0,False,0.001462748533655794
mewtwo,heavyball,NONE,87,0.0,False,0.0010632417555976542
mewtwo,heavyball,NONE,87,0.0,False,0.0012657132134360708
mewtwo,heavyball,NONE,86,0.0,False,0.0014507373182603678
mewtwo,heavyball,NONE,86,0.0,False,0.0018421459095670743
mewtwo,heavyball,NONE,86,0.0,False,0.001165811351666104
mewtwo,heavyball,NONE,86,0.0,False,0.0012327862871616703
mewtwo,heavyball,NONE,86,0.0,False,0.0018314708395514782
mewtwo,heavyball,NONE,86,0.0,False,0.0013040865861202195
mewtwo,heavyball,NONE,86,0.0,False,0.001820835498888987
mewtwo,heavyball,NONE,86,0.0,False,0.001602459374367557
mewtwo,heavyball,NONE,86,0.0,False,0.001580093831520118
mewtwo,heavyball,NONE,86,0.0,False,0.0018348918676575413
mewtwo,heavyball,NONE,85,0.0,False,0.0020040222753156286
mewtwo,heavyball,NONE,85,0.0,False,0.0016381353119442278
mewtwo,heavyball,NONE,85,0.0,False,0.0020413531414429998
mewtwo,heavyball,NONE,85,0.0,False,0.0015878841653010132
mewtwo,heavyball,NONE,85,0.0,False,0.0017034319670999342
mewtwo,heavyball,NONE,85,0.0,False,0.0015274903989178756
mewtwo,heavyball,NONE,85,0.0,False,0.0016830654886569893
mewtwo,heavyball,NONE,85,0.0,False,0.001357498605239845
mewtwo,heavyball,NONE,85,0.0,False,0.0013984242348902094
mewtwo,heavyball,NONE,85,0.0,False,0.002030061297996754
mewtwo,heavyball,NONE,84,0.0,False,0.0015932505254639122
mewtwo,heavyball,NONE,84,0.0,False,0.0019487715287663649
mewtwo,heavyball,NONE,84,0.0,False,0.0018926750290441826
mewtwo,heavyball,NONE,84,0.0,False,0.0017628371706768476
mewtwo,heavyball,NONE,84,0.0,False,0.0019191150924437329
mewtwo,heavyball,NONE,84,0.0,False,0.002156439411685372
mewtwo,heavyball,NONE,84,0.0,False,0.0021431412811266435
mewtwo,heavyball,NONE,84,0.0,False,0.0015180079497093307
mewtwo,heavyball,NONE,84,0.0,False,0.001797198381979286
mewtwo,heavyball,NONE,84,0.0,False,0.0017848632052173614
mewtwo,heavyball,NONE,83,0.0,False,0.0022524729343945935
mewtwo,heavyball,NONE,83,0.0,False,0.0017529081688643752
mewtwo,heavyball,NONE,83,0.0,False,0.002111318290733738
mewtwo,heavyball,NONE,83,0.0,False,0.001593815542610924
mewtwo,heavyball,NONE,83,0.0,False,0.001711376947715409
mewtwo,heavyball,NONE,83,0.0,False,0.0018313598769662176
mewtwo,heavyball,NONE,83,0.0,False,0.0020041758221188435
mewtwo,heavyball,NONE,83,0.0,False,0.0015784288815686748
mewtwo,heavyball,NONE,83,0.0,False,0.0017490860585509236
mewtwo,heavyball,NONE,83,0.0,False,0.0022028658855168535
mewtwo,heavyball,NONE,82,0.0,False,0.00199734507028937
mewtwo,heavyball,NONE,82,0.0,False,0.001926539531213078
mewtwo,heavyball,NONE,82,0.0,False,0.0017791770600161017
mewtwo,heavyball,NONE,82,0.0,False,0.0019501112697684845
mewtwo,heavyball,NONE,82,0.0,False,0.0022027929586562363
mewtwo,heavyball,NONE,82,0.0,False,0.001591460670280467
mewtwo,heavyball,NONE,82,0.0,False,0.0017159743560041828
mewtwo,heavyball,NONE,82,0.0,False,0.0016149508594115666
mewtwo,heavyball,NONE,82,0.0,False,0.001557629726552869
mewtwo,heavyball,NONE,82,0.0,False,0.0020842895246355564
mewtwo,heavyball,NONE,81,0.0,False,0.0016731230927129774
mewtwo,heavyball,NONE,81,0.0,False,0.0017923781721285064
mewtwo,heavyball,NONE,81,0.0,False,0.0019356372519294558
mewtwo,heavyball,NONE,81,0.0,False,0.0015306671233402457
mewtwo,heavyball,NONE,81,0.0,False,0.001944375441068394
mewtwo,heavyball,NONE,81,0.0,False,0.0017568251383116367
mewtwo,heavyball,NONE,81,0.0,False,0.0015396798214907617
mewtwo,heavyball,NONE,81,0.0,False,0.0014789893711259548
mewtwo,heavyball,NONE,81,0.0,False,0.001717428605419284
mewtwo,heavyball,NONE,81,0.0,False,0.001590805607783634
mewtwo,heavyball,NONE,80,0.0,False,0.0018436904663206813
mewtwo,heavyball,NONE,80,0.0,False,0.001717466705068238
mewtwo,heavyball,NONE,80,0.0,False,0.0016770294824459914
mewtwo,heavyball,NONE,80,0.0,False,0.002011568744919519
mewtwo,heavyball,NONE,80,0.0,False,0.001980214823415766
mewtwo,heavyball,NONE,80,0.0,False,0.001645577742341059
mewtwo,heavyball,NONE,80,0.0,False,0.001086403357867344
mewtwo,heavyball,NONE,80,0.0,False,0.001585629073454196
mewtwo,heavyball,NONE,80,0.0,False,0.0018483094176798846
mewtwo,heavyball,NONE,80,0.0,False,0.0023399169475592074
mewtwo,heavyball,NONE,79,0.0,False,0.001971873088577102
mewtwo,heavyball,NONE,79,0.0,False,0.0020420370003490615
mewtwo,heavyball,NONE,79,0.0,False,0.001844710916520159
mewtwo,heavyball,NONE,79,0.0,False,0.001460579538522702
mewtwo,heavyball,NONE,79,0.0,False,0.0019010379575112291
mewtwo,heavyball,NONE,79,0.0,False,0.0019089261369935953
mewtwo,heavyball,NONE,79,0.0,False,0.0021264748517492446
mewtwo,heavyball,NONE,79,0.0,False,0.0019484814903325003
mewtwo,heavyball,NONE,79,0.0,False,0.002012536332410132
mewtwo,heavyball,NONE,79,0.0,False,0.0025503526453169285
mewtwo,heavyball,NONE,78,0.0,False,0.001640160392935617
mewtwo,heavyball,NONE,78,0.0,False,0.0020680991275400335
mewtwo,heavyball,NONE,78,0.0,False,0.0017416766075379869
mewtwo,heavyball,NONE,78,0.0,False,0.0018818010484086046
mewtwo,heavyball,NONE,78,0.0,False,0.001912845935003442
mewtwo,heavyball,NONE,78,0.0,False,0.0024214096989705804
mewtwo,heavyball,NONE,78,0.0,False,0.0018096119751434409
mewtwo,heavyball,NONE,78,0.0,False,0.0021086078130653904
mewtwo,heavyball,NONE,78,0.0,False,0.0019062800370582204
mewtwo,heavyball,NONE,78,0.0,False,0.0017166282025678798
mewtwo,heavyball,NONE,77,0.0,False,0.0016774069084191463
mewtwo,heavyball,NONE,77,0.0,False,0.0018534932436406405
mewtwo,heavyball,NONE,77,0.0,False,0.001892211749962312
mewtwo,heavyball,NONE,77,0.0,False,0.0023397264224596375
mewtwo,heavyball,NONE,77,0.0,False,0.001798395718323705
mewtwo,heavyball,NONE,77,0.0,False,0.0016786901210250303
mewtwo,heavyball,NONE,77,0.0,False,0.0020703064629999266
mewtwo,heavyball,NONE,77,0.0,False,0.0023148754356318627
mewtwo,heavyball,NONE,77,0.0,False,0.001746039549799029
mewtwo,heavyball,NONE,77,0.0,False,0.0018885468046168704
mewtwo,heavyball,NONE,76,0.0,False,0.001984296682577247
mewtwo,heavyball,NONE,76,0.0,False,0.0021364510789359174
mewtwo,heavyball,NONE,76,0.0,False,0.0018687045429228307
mewtwo,heavyball,NONE,76,0.0,False,0.0018281777324927707
mewtwo,heavyball,NONE,76,0.0,False,0.0014439751490875378
mewtwo,heavyball,NONE,76,0.0,False,0.0017717343896883953
mewtwo,heavyball,NONE,76,0.0,False,0.001914888479857004
mewtwo,heavyball,NONE,76,0.0,False,0.0020495269871598264
mewtwo,heavyball,NONE,76,0.0,False,0.0017016518687686312
mewtwo,heavyball,NONE,76,0.0,False,0.002059278535306094
mewtwo,heavyball,NONE,75,0.0,False,0.0018575932354164737
mewtwo,heavyball,NONE,75,0.0,False,0.0016639248108764669
mewtwo,heavyball,NONE,75,0.0,False,0.0021092763788644695
mewtwo,heavyball,NONE,75,0.0,False,0.0018352183222646377
mewtwo,heavyball,NONE,75,0.0,False,0.0021378136768949643
mewtwo,heavyball,NONE,75,0.0,False,0.002453250768344158
mewtwo,heavyball,NONE,75,0.0,False,0.0022034841297804185
mewtwo,heavyball,NONE,75,0.0,False,0.00214309051849236
mewtwo,heavyball,NONE,75,0.0,False,0.00228351990801151
mewtwo,heavyball,NONE,75,0.0,False,0.001736891873305295
mewtwo,heavyball,NONE,74,0.0,False,0.0021353022814096403
mewtwo,heavyball,NONE,74,0.0,False,0.0022194215750115185
mewtwo,heavyball,NONE,74,0.0,False,0.002122343800602437
mewtwo,heavyball,NONE,74,0.0,False,0.0017947346190858085
mewtwo,heavyball,NONE,74,0.0,False,0.00249890144982839
mewtwo,heavyball,NONE,74,0.0,False,0.002024670062904768
mewtwo,heavyball,NONE,74,0.0,False,0.0023777074820142395
mewtwo,heavyball,NONE,74,0.0,False,0.0020339808347059375
mewtwo,heavyball,NONE,74,0.0,False,0.0024338141572719917
mewtwo,heavyball,NONE,74,0.0,False,0.0016202018364279381
mewtwo,heavyball,NONE,73,0.0,False,0.0012373249529221608
mewtwo,heavyball,NONE,73,0.0,False,0.0021401039104311384
mewtwo,heavyball,NONE,73,0.0,False,0.002200666329772006
mewtwo,heavyball,NONE,73,0.0,False,0.002336292371865884
mewtwo,heavyball,NONE,73,0.0,False,0.0016830425144941628
mewtwo,heavyball,NONE,73,0.0,False,0.001976244061762463
mewtwo,heavyball,NONE,73,0.0,False,0.0019093658681184384
mewtwo,heavyball,NONE,73,0.0,False,0.0015083107720401914
mewtwo,heavyball,NONE,73,0.0,False,0.0018646171499753983
mewtwo,heavyball,NONE,73,0.0,False,0.0021651475717966136
mewtwo,heavyball,NONE,72,0.0,False,0.0018723266699832502
mewtwo,heavyball,NONE,72,0.0,False,0.0019730571214972353
mewtwo,heavyball,NONE,72,0.0,False,0.002489779497347562
mewtwo,heavyball,NONE,72,0.0,False,0.0022578665635456362
mewtwo,heavyball,NONE,72,0.0,False,0.002172777524001632
mewtwo,heavyball,NONE,72,0.0,False,0.0018011519321245245
mewtwo,heavyball,NONE,72,0.0,False,0.001929262722932843
mewtwo,heavyball,NONE,72,0.0,False,0.002187935084288158
mewtwo,heavyball,NONE,72,0.0,False,0.0020782054719473086
mewtwo,heavyball,NONE,72,0.0,False,0.002147907031927227
mewtwo,heavyball,NONE,71,0.0,False,0.0020363159920421484
mewtwo,heavyball,NONE,71,0.0,False,0.0023194678601748914
mewtwo,heavyball,NONE,71,0.0,False,0.0017801381891442692
mewtwo,heavyball,NONE,71,0.0,False,0.0024443252874101146
mewtwo,heavyball,NONE,71,0.0,False,0.0019938695044842266
mewtwo,heavyball,NONE,71,0.0,False,0.0026464393866268004
mewtwo,heavyball,NONE,71,0.0,False,0.002160056185098156
mewtwo,heavyball,NONE,71,0.0,False,0.001643984704598319
mewtwo,heavyball,NONE,71,0.0,False,0.002050988975276377
mewtwo,heavyball,NONE,71,0.0,False,0.0020518973044392143
mewtwo,heavyball,NONE,70,0.0,False,0.001978842379118705
mewtwo,heavyball,NONE,70,0.0,False,0.002250130605326677
mewtwo,heavyball,NONE,70,0.0,False,0.0015064752774658465
mewtwo,heavyball,NONE,70,0.0,False,0.0021802704791197038
mewtwo,heavyball,NONE,70,0.0,False,0.0011338096902305836
mewtwo,heavyball,NONE,70,0.0,False,0.0022054599551404085
mewtwo,heavyball,NONE,70,0.0,False,0.002120526893709712
mewtwo,heavyball,NONE,70,0.0,False,0.0020204817599183997
mewtwo,heavyball,NONE,70,0.0,False,0.0018037076224087592
mewtwo,heavyball,NONE,70,0.0,False,0.0015847740552788385
mewtwo,heavyball,NONE,69,0.0,False,0.0021392257326359456
mewtwo,heavyball,NONE,69,0.0,False,0.002109576689952806
mewtwo,heavyball,NONE,69,0.0,False,0.002302518992693883
mewtwo,heavyball,NONE,69,0.0,False,0.0022530424591271493
mewtwo,heavyball,NONE,69,0.0,False,0.0019553988583329855
mewtwo,heavyball,NONE,69,0.0,False,0.0023069352236641857
mewtwo,heavyball,NONE,69,0.0,False,0.001981444255181786
mewtwo,heavyball,NONE,69,0.0,False,0.0025805660029215812
mewtwo,heavyball,NONE,69,0.0,False,0.0025134637907007064
mewtwo,heavyball,NONE,69,0.0,False,0.0020508733027091684
mewtwo,heavyball,NONE,68,0.0,False,0.002492310988044096
mewtwo,heavyball,NONE,68,0.0,False,0.002216937814330574
mewtwo,heavyball,NONE,68,0.0,False,0.0018339080806027868
mewtwo,heavyball,NONE,68,0.0,False,0.002646199772093412
mewtwo,heavyball,NONE,68,0.0,False,0.0018472798116158568
mewtwo,heavyball,NONE,68,0.0,False,0.002047350492029839
mewtwo,heavyball,NONE,68,0.0,False,0.0022883578090377708
mewtwo,heavyball,NONE,68,0.0,False,0.0017613086392508541
mewtwo,heavyball,NONE,68,0.0,False,0.0015452088609489512
mewtwo,heavyball,NONE,68,0.0,False,0.0021858236570415877
mewtwo,heavyball,NONE,67,0.0,False,0.002269838339852487
mewtwo,heavyball,NONE,67,0.0,False,0.001963142292279324
mewtwo,heavyball,NONE,67,0.0,False,0.002174160673289774
mewtwo,heavyball,NONE,67,0.0,False,0.002360450701664105
mewtwo,heavyball,NONE,67,0.0,False,0.002257260697113769
mewtwo,heavyball,NONE,67,0.0,False,0.0019449894071333117
mewtwo,heavyball,NONE,67,0.0,False,0.0018360597985067543
mewtwo,heavyball,NONE,67,0.0,False,0.002535999372583882
mewtwo,heavyball,NONE,67,0.0,False,0.002484901482439188
mewtwo,heavyball,NONE,67,0.0,False,0.0025636494574245196
mewtwo,heavyball,NONE,66,0.0,False,0.0019827309810549476
mewtwo,heavyball,NONE,66,0.0,False,0.0021747491420991225
mewtwo,heavyball,NONE,66,0.0,False,0.00226497004545651
mewtwo,heavyball,NONE,66,0.0,False,0.0019792237800445403
mewtwo,heavyball,NONE,66,0.0,False,0.0027044299947514144
mewtwo,heavyball,NONE,66,0.0,False,0.0021414806877455366
mewtwo,heavyball,NONE,66,0.0,False,0.0024452778718505315
mewtwo,heavyball,NONE,66,0.0,False,0.002556671604302207
mewtwo,heavyball,NONE,66,0.0,False,0.0013041203003122067
mewtwo,heavyball,NONE,66,0.0,False,0.001860867731275482
mewtwo,heavyball,NONE,65,0.0,False,0.00222729143926714
mewtwo,heavyball,NONE,65,0.0,False,0.0026215905245448633
mewtwo,heavyball,NONE,65,0.0,False,0.001848844698459187
mewtwo,heavyball,NONE,65,0.0,False,0.0015642441560404481
mewtwo,heavyball,NONE,65,0.0,False,0.0021231554417622716
mewtwo,heavyball,NONE,65,0.0,False,0.0024813032854062193
mewtwo,heavyball,NONE,65,0.0,False,0.0021275969414291367
mewtwo,heavyball,NONE,65,0.0,False,0.0025378191002443625
mewtwo,heavyball,NONE,65,0.0,False,0.0016818000452126253
mewtwo,heavyball,NONE,65,0.0,False,0.0022730904721093756
mewtwo,heavyball,NONE,64,0.0,False,0.002140809129479381
mewtwo,heavyball,NONE,64,0.0,False,0.0019462082858031754
mewtwo,heavyball,NONE,64,0.0,False,0.002385806536888023
mewtwo,heavyball,NONE,64,0.0,False,0.002324271000943765
mewtwo,heavyball,NONE,64,0.0,False,0.0026011765207036614
mewtwo,heavyball,NONE,64,0.0,False,0.0029350181343526433
mewtwo,heavyball,NONE,64,0.0,False,0.002579465397197561
mewtwo,heavyball,NONE,64,0.0,False,0.0024979008814713915
mewtwo,heavyball,NONE,64,0.0,False,0.001886852019998887
mewtwo,heavyball,NONE,64,0.0,False,0.00231860709094745
mewtwo,heavyball,NONE,63,0.0,False,0.0024230135075047174
mewtwo,heavyball,NONE,63,0.0,False,0.0025175977283914863
mewtwo,heavyball,NONE,63,0.0,False,0.002262520179538445
mewtwo,heavyball,NONE,63,0.0,False,0.0024505152801271224
mewtwo,heavyball,NONE,63,0.0,False,0.002261460180279033
mewtwo,heavyball,NONE,63,0.0,False,0.002152537826184302
mewtwo,heavyball,NONE,63,0.0,False,0.002873989076167653
mewtwo,heavyball,NONE,63,0.0,False,0.0023605958117531066
mewtwo,heavyball,NONE,63,0.0,False,0.0018797129480158088
mewtwo,heavyball,NONE,63,0.0,False,0.0022084508310079133
mewtwo,heavyball,NONE,62,0.0,False,0.0023275794230393585
mewtwo,heavyball,NONE,62,0.0,False,0.0027287707517984123
mewtwo,heavyball,NONE,62,0.0,False,0.0024640510570678067
mewtwo,heavyball,NONE,62,0.0,False,0.0023666592432468082
mewtwo,heavyball,NONE,62,0.0,False,0.0020964312726692398
mewtwo,heavyball,NONE,62,0.0,False,0.0027500937531140645
mewtwo,heavyball,NONE,62,0.0,False,0.0018873407637347872
mewtwo,heavyball,NONE,62,0.0,False,0.003284680582503848
mewtwo,heavyball,NONE,62,0.0,False,0.002170889699684329
mewtwo,heavyball,NONE,62,0.0,False,0.0030037026694786566
mewtwo,heavyball,NONE,61,0.0,False,0.002415632787007224
mewtwo,heavyball,NONE,61,0.0,False,0.0021297536573615457
mewtwo,heavyball,NONE,61,0.0,False,0.0018463667030575593
mewtwo,heavyball,NONE,61,0.0,False,0.0017676602313388314
mewtwo,heavyball,NONE,61,0.0,False,0.0024171014582803313
mewtwo,heavyball,NONE,61,0.0,False,0.001682165669597478
mewtwo,heavyball,NONE,61,0.0,True,0.002816584936494432
mewtwo,heavyball,NONE,61,0.0,False,0.0022820471643879912
mewtwo,heavyball,NONE,61,0.0,False,0.001761566632039216
mewtwo,heavyball,NONE,61,0.0,False,0.0016177054127276542
mewtwo,heavyball,NONE,60,0.0,False,0.002195484025836216
mewtwo,heavyball,NONE,60,0.0,False,0.0022232637192967286
mewtwo,heavyball,NONE,60,0.0,False,0.0026808458181046026
mewtwo,heavyball,NONE,60,0.0,False,0.003089749001333945
mewtwo,heavyball,NONE,60,0.0,False,0.002333244236122784
mewtwo,heavyball,NONE,60,0.0,False,0.002956594853667612
mewtwo,heavyball,NONE,60,0.0,False,0.003215170241224919
mewtwo,heavyball,NONE,60,0.0,False,0.002224056644691065
mewtwo,heavyball,NONE,60,0.0,False,0.002292671156953643
mewtwo,heavyball,NONE,60,0.0,False,0.0022936650989412244
mewtwo,heavyball,NONE,59,0.0,False,0.0027817263841089825
mewtwo,heavyball,NONE,59,0.0,False,0.0023377755760411612
mewtwo,heavyball,NONE,59,0.0,False,0.0019090534911631759
mewtwo,heavyball,NONE,59,0.0,False,0.0025903123492942606
mewtwo,heavyball,NONE,59,0.0,True,0.002365368066732654
mewtwo,heavyball,NONE,59,0.0,False,0.0025478874631681167
mewtwo,heavyball,NONE,59,0.0,False,0.0025497013443908784
mewtwo,heavyball,NONE,59,0.0,False,0.0024360334491096082
mewtwo,heavyball,NONE,59,0.0,False,0.0021735262135766493
mewtwo,heavyball,NONE,59,0.0,False,0.0029491343147418033
mewtwo,heavyball,NONE,58,0.0,False,0.0023325760907398608
mewtwo,heavyball,NONE,58,0.0,False,0.002117024945194975
mewtwo,heavyball,NONE,58,0.0,False,0.0019739661089856826
mewtwo,heavyball,NONE,58,0.0,False,0.002932304026427798
mewtwo,heavyball,NONE,58,0.0,False,0.003205450858090017
mewtwo,heavyball,NONE,58,0.0,False,0.0030551479051204736
mewtwo,heavyball,NONE,58,0.0,False,0.00286976376291666
mewtwo,heavyball,NONE,58,0.0,False,0.0027365797114986407
mewtwo,heavyball,NONE,58,0.0,False,0.002687022284246347
mewtwo,heavyball,NONE,58,0.0,False,0.002889668589378847
mewtwo,heavyball,NONE,57,0.0,False,0.0027598147059281126
mewtwo,heavyball,NONE,57,0.0,False,0.0019546620154611725
mewtwo,heavyball,NONE,57,0.0,False,0.00236249753047484
mewtwo,heavyball,NONE,57,0.0,False,0.0024972255975640573
mewtwo,heavyball,NONE,57,0.0,False,0.002253339092409218
mewtwo,heavyball,NONE,57,0.0,False,0.003016085277486511
mewtwo,heavyball,NONE,57,0.0,False,0.002560102439410287
mewtwo,heavyball,NONE,57,0.0,False,0.00194072277247036
mewtwo,heavyball,NONE,57,0.0,False,0.002364319299376331
mewtwo,heavyball,NONE,57,0.0,False,0.0030966162693788924
mewtwo,heavyball,NONE,56,0.0,False,0.0030205403862010984
mewtwo,heavyball,NONE,56,0.0,False,0.0024414394936428754
mewtwo,heavyball,NONE,56,0.0,False,0.0025074989451428047
mewtwo,heavyball,NONE,56,0.0,False,0.002471405172797177
mewtwo,heavyball,NONE,56,0.0,False,0.0025843906992604154
mewtwo,heavyball,NONE,56,0.0,False,0.002739724656527551
mewtwo,heavyball,NONE,56,0.0,False,0.002647103123613428
mewtwo,heavyball,NONE,56,0.0,False,0.0026325976499240555
mewtwo,heavyball,NONE,56,0.0,False,0.0019243932889640377
mewtwo,heavyball,NONE,56,0.0,False,0.002895870956013242
mewtwo,heavyball,NONE,55,0.0,False,0.0023942743320647434
mewtwo,heavyball,NONE,55,0.0,False,0.0020660101383478467
mewtwo,heavyball,NONE,55,0.0,False,0.00263882416620393
mewtwo,heavyball,NONE,55,0.0,False,0.002329343744238505
mewtwo,heavyball,NONE,55,0.0,False,0.002983881926235986
mewtwo,heavyball,NONE,55,0.0,False,0.0018843005082081208
mewtwo,heavyball,NONE,55,0.0,False,0.002450184256820979
mewtwo,heavyball,NONE,55,0.0,False,0.002315596697969123
mewtwo,heavyball,NONE,55,0.0,False,0.0021546785543979253
mewtwo,heavyball,NONE,55,0.0,False,0.002833278025830772
mewtwo,heavyball,NONE,54,0.0,False,0.002966837602713026
mewtwo,heavyball,NONE,54,0.0,False,0.002667081135813715
mewtwo,heavyball,NONE,54,0.0,False,0.0022381759967355325
mewtwo,heavyball,NONE,54,0.0,False,0.0024257193059537495
mewtwo,heavyball,NONE,54,0.0,False,0.0021967274179823877
mewtwo,heavyball,NONE,54,0.0,False,0.003071428805637746
mewtwo,heavyball,NONE,54,0.0,False,0.002757146145599386
mewtwo,heavyball,NONE,54,0.0,False,0.0026526132286988136
mewtwo,heavyball,NONE,54,0.0,False,0.003020549477294732
mewtwo,heavyball,NONE,54,0.0,False,0.0017974521749379512
mewtwo,heavyball,NONE,53,0.0,False,0.0023718015238165303
mewtwo,heavyball,NONE,53,0.0,False,0.002577759173485059
mewtwo,heavyball,NONE,53,0.0,False,0.002002029978556397
mewtwo,heavyball,NONE,53,0.0,False,0.00310425472941058
mewtwo,heavyball,NONE,53,0.0,False,0.002645574260115649
mewtwo,heavyball,NONE,53,0.0,False,0.0022778003601670867
mewtwo,heavyball,NONE,53,0.0,False,0.002971870723666351
mewtwo,heavyball,NONE,53,0.0,False,0.0029093471735190837
mewtwo,heavyball,NONE,53,0.0,False,0.0026520072059008797
mewtwo,heavyball,NONE,53,0.0,False,0.0023289940263859286
